Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_form_chunks_100	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
FB_profilingUD_input/275-test-1-.conllu	1	2	2.0	11.0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/380-train-1-.conllu	2	11	5.5	5.1	0	0	0	18.181818181818183	0	9.090909090909092	9.090909090909092	18.181818181818183	0	18.181818181818183	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0.3	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0.5	50.0	1.0	0	100.0	0	0	0	0	0	1.5	11.0	2.5	1.75	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	18.181818181818183	9.090909090909092	0	0	9.090909090909092	0	0	18.181818181818183	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	18.181818181818183	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/319-test-0-.conllu	1	16	16.0	4.214285714285714	0	0	0	6.25	12.5	18.75	12.5	0	6.25	12.5	0	0	0	12.5	0	0	18.75	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	3.0	5.333333333333333	10.0	2.3846153846153846	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	18.75	0	6.25	12.5	0	0	18.75	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	12.5	6.25	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2109-train-0-.conllu	1	16	16.0	4.5	0	0	0	6.25	6.25	0	6.25	12.5	0	6.25	0	12.5	6.25	37.5	0	0	6.25	0	0.4	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	16.0	7.0	2.7777777777777777	7	1.0	1	100.0	0	0	0	100.0	0.0	50.0	50.0	0	0	0	6.25	0	0	0	0	6.25	6.25	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	12.5	0	0	6.25	0	0	0	37.5	6.25	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2052-train-0-.conllu	3	9	3.0	2.8	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	11.11111111111111	11.11111111111111	44.44444444444444	0	0	11.11111111111111	0	0.6	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	33.333333333333336	3.0	0	0	0	100.0	0	0	0	0.3333333333333333	9.0	1.0	2.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	33.333333333333336	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1700-train-0-.conllu	2	7	3.5	4.0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	28.571428571428573	0	14.285714285714286	0	28.571428571428573	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.571428571428573	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1604-train-0-.conllu	1	10	10.0	3.8	0	0	10.0	10.0	0	0	0	0	0	10.0	0	30.0	20.0	0	0	0	20.0	0	0.6	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	5.0	3.0	1.4444444444444444	3	1.0	1	100.0	0	0	0	50.0	50.0	50.0	50.0	0	0	0	0	10.0	0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	10.0	20.0	0	0	10.0	0	0	0	0	10.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/338-train-0-.conllu	1	1	1.0	78.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2195-train-0-.conllu	1	8	8.0	4.857142857142857	0	0	0	12.5	0	0	0	0	0	0	0	25.0	25.0	12.5	0	0	25.0	0	0.5714285714285714	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	3.0	4.0	3.0	1.5	3	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	12.5	12.5	0	0	12.5	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1831-train-1-.conllu	1	8	8.0	3.75	0	0	0	0	0	12.5	0	12.5	0	12.5	0	0	0	50.0	0	0	12.5	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	8.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	50.0	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/518-train-1-.conllu	1	8	8.0	4.5	0	0	25.0	12.5	0	0	0	0	0	0	0	25.0	12.5	0	0	0	25.0	0	0.625	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	2.0	4.0	3.0	1.4285714285714286	3	0	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	12.5	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	12.5	0	0	12.5	0	0	0	0	12.5	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/2237-train-1-.conllu	1	12	12.0	4.166666666666667	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	16.666666666666668	8.333333333333334	25.0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	12.0	10.0	3.0	10	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	8.333333333333334	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/560-train-1-.conllu	1	24	24.0	4.7894736842105265	0	0	4.166666666666667	12.5	8.333333333333334	4.166666666666667	4.166666666666667	4.166666666666667	0	16.666666666666668	4.166666666666667	8.333333333333334	4.166666666666667	20.833333333333332	0	4.166666666666667	4.166666666666667	0	0.47368421052631576	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	6.0	12.0	22.0	4.5	22	1.0	2	100.0	0	0	0	100.0	0.0	100.0	0.0	0	4.166666666666667	0	8.333333333333334	0	4.166666666666667	0	0	12.5	4.166666666666667	0	0	12.5	4.166666666666667	0	4.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	0	4.166666666666667	4.166666666666667	0	0	0	20.833333333333332	4.166666666666667	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/308-test-1-.conllu	1	4	4.0	5.5	0	0	0	0	0	25.0	0	0	0	0	0	0	75.0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2281-train-0-.conllu	1	2	2.0	4.5	0	0	0	0	50.0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2246-train-0-.conllu	1	17	17.0	4.411764705882353	0	0	5.882352941176471	11.764705882352942	11.764705882352942	5.882352941176471	0	23.529411764705884	0	23.529411764705884	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	0.5294117647058824	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	8.5	7.0	2.375	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	17.647058823529413	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/591-test-1-.conllu	1	2	2.0	7.0	0	0	50.0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/736-train-0-.conllu	1	7	7.0	3.8333333333333335	0	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	28.571428571428573	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	6.0	2.6	6	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2967-train-1-.conllu	1	21	21.0	4.904761904761905	0	0	14.285714285714286	23.80952380952381	4.761904761904762	0	0	9.523809523809524	0	38.095238095238095	0	0	0	0	0	0	9.523809523809524	0	0.6666666666666666	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	1.0	0	100.0	0	0	0	0	0	7.0	10.5	6.0	1.95	6	1.6666666666666667	3	33.333333333333336	66.66666666666667	0	0	0.0	100.0	0	0	9.523809523809524	0	0	4.761904761904762	14.285714285714286	0	0	0	23.80952380952381	0	0	0	0	0	0	9.523809523809524	0	0	0	0	0	0	0	0	0	0	0	0	0	28.571428571428573	0	0	0	4.761904761904762	0	0	0	0	4.761904761904762	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/1691-train-1-.conllu	2	14	7.0	3.5555555555555554	0	0	7.142857142857143	14.285714285714286	0	7.142857142857143	0	7.142857142857143	7.142857142857143	14.285714285714286	7.142857142857143	0	0	35.714285714285715	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0.5	50.0	0	0	0	0	0	0	0	0	1.5	14.0	1.5	1.8571428571428572	3	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	0	0	35.714285714285715	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/15-test-1-.conllu	1	5	5.0	5.6	0	0	20.0	0	40.0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	0	1.0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	5.0	2.0	1.25	2	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	40.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	20.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1772-train-1-.conllu	2	14	7.0	4.6923076923076925	0	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	7.142857142857143	57.142857142857146	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0.7692307692307693	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50.0	3.0	0	0	0	100.0	0	0	0	1.5	14.0	3.0	1.9090909090909092	4	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.857142857142854	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1709-train-0-.conllu	1	5	5.0	5.666666666666667	0	0	0	0	0	20.0	0	0	0	0	0	20.0	0	40.0	0	0	20.0	0	0.3333333333333333	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	1.0	5.0	2.0	1.5	2	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	40.0	20.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1160-train-0-.conllu	1	2	2.0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/584-test-1-.conllu	2	45	22.5	4.348837209302325	0	0	4.444444444444445	11.11111111111111	4.444444444444445	2.2222222222222223	8.88888888888889	20.0	0	20.0	0	4.444444444444445	0	4.444444444444445	2.2222222222222223	2.2222222222222223	15.555555555555555	0	0.46511627906976744	0	0	60.0	40.0	0	33.333333333333336	66.66666666666667	0	42.857142857142854	0	28.571428571428573	28.571428571428573	0	0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	3.5	50.0	1.4285714285714286	0	50.0	33.333333333333336	16.666666666666668	0	0	0	4.0	6.428571428571429	16.0	3.9285714285714284	32	0	0	0	0	0	0	20.0	80.0	0.0	100.0	2.2222222222222223	0	4.444444444444445	4.444444444444445	4.444444444444445	0	2.2222222222222223	0	8.88888888888889	8.88888888888889	0	2.2222222222222223	6.666666666666667	0	0	15.555555555555555	4.444444444444445	0	0	0	0	0	0	0	0	0	0	0	4.444444444444445	0	2.2222222222222223	0	0	11.11111111111111	8.88888888888889	0	0	2.2222222222222223	4.444444444444445	0	2.2222222222222223	20.0	80.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/281-train-1-.conllu	2	50	25.0	4.318181818181818	0	0	4.0	18.0	4.0	4.0	2.0	22.0	0	18.0	0	8.0	2.0	12.0	0	0	6.0	0	0.38636363636363635	0	0	0	100.0	0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.5	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	5.0	10.0	15.0	2.7142857142857144	19	1.5	4	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	4.0	4.0	4.0	0	0	0	18.0	2.0	0	0	4.0	4.0	0	20.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	4.0	0	0	2.0	4.0	0	0	12.0	4.0	0	0	50.0	50.0	50.0	50.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/128-test-0-.conllu	1	2	2.0	6.0	0	0	50.0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/656-train-0-.conllu	1	9	9.0	2.75	0	0	0	22.22222222222222	0	0	0	0	0	11.11111111111111	0	33.333333333333336	0	11.11111111111111	0	0	22.22222222222222	0	0.375	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	4.5	3.0	1.5714285714285714	3	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	22.22222222222222	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/123-train-1-.conllu	5	53	10.6	4.122448979591836	0	0	5.660377358490566	5.660377358490566	9.433962264150944	3.7735849056603774	0	13.20754716981132	0	18.867924528301888	0	5.660377358490566	7.547169811320755	7.547169811320755	3.7735849056603774	1.8867924528301887	16.9811320754717	0	0.6326530612244898	28.571428571428573	0	14.285714285714286	57.142857142857146	0	0	100.0	0	66.66666666666667	0	22.22222222222222	11.11111111111111	0	0	0	33.333333333333336	16.666666666666668	0	50.0	0	0	0	100.0	0	0	50.0	50.0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	80.0	2.4444444444444446	0	11.11111111111111	55.55555555555556	22.22222222222222	0	11.11111111111111	0	3.6	5.3	3.6	1.9772727272727273	7	1.0	1	100.0	0	0	0	40.0	60.0	66.66666666666667	33.333333333333336	1.8867924528301887	0	1.8867924528301887	9.433962264150944	5.660377358490566	0	0	0	3.7735849056603774	0	5.660377358490566	0	0	3.7735849056603774	0	13.20754716981132	0	0	0	0	0	0	0	0	0	0	1.8867924528301887	1.8867924528301887	5.660377358490566	7.547169811320755	9.433962264150944	1.8867924528301887	0	7.547169811320755	0	0	0	7.547169811320755	9.433962264150944	0	1.8867924528301887	40.0	60.0	100.0	0.0	1.2	80.0	20.0	0	0	0
FB_profilingUD_input/1562-train-0-.conllu	1	5	5.0	3.75	0	0	0	0	40.0	0	0	0	0	0	0	20.0	0	20.0	0	0	20.0	0	0.75	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	1.0	1.0	1	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	20.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1486-train-0-.conllu	1	4	4.0	3.0	0	0	0	0	0	0	0	25.0	0	0	0	0	25.0	50.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	25.0	0	0	0	0	0	0	0	0	0	0	0	0
